job_title,company_name,rating,experience,salary,location,job_description,skills
Senior Python Developer  / Devops,Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Python,RDS,IAM,EC2,PostgreSQL,DynamoDB,Service Oriented Architecture,Devops"
Senior Python Developer + Devops,Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Django,FastAPI,AWS,Python,Flask,Jenkins,Docker,Github"
Sr. Python Developer,DIATOZ Solutions,4.3,4-8 Yrs,Not disclosed,Bengaluru,We are looking for an experienced Python Developer to join our team and contribute to i...,"Multithreading,Front end,Postgresql,MySQL,Machine learning,Javascript,Data structures,HTML"
Senior Python Developer ( Performance Optimization ),Nextbrain Technologies,4.5,5-10 Yrs,Not disclosed,Bengaluru,Project OverviewWe are working on a high-performance data processing system that handle...,"Python,algorithms,cuda,tensorflow,c,data processing,matplotlib,pyqt"
Sr. Python Backend Developer,Winning Edge,2.5,7-11 Yrs,Not disclosed,Bengaluru,"year (bachelors) degree in computer science, software engineering, or similar fieldPrac...","Python,GenAI,RDS,GitHub,PostgreSQL,Fast API,DynamoDB,LLM"
Senior Python Backend Developer,Uplers,4.2,4-7 Yrs,Not disclosed,Remote,Back-end Developer (Python) Experience: 4+ yearsSalary : CompetitivePreferred Notice Pe...,"Django,Python,CSS,PostgreSQL,JavaScript,FastAPI,MongoDB,HTML"
Senior Python Developer - Remote (Contractual), first AI-powered tech services company,None,3-8 Yrs,15-25 Lacs PA,Remote,"Preferred candidate profile  At least 2 years of experience working with Python, either...","Python Development,python developer,Debugging Skills,Python Framework,Data Analysis,Deep Learning,Analytics,Contracts"
Senior Python Developer,Siemens,4.1,0-8 Yrs,Not disclosed,Bengaluru,"Should have exposure on S3, EKS, ECR, AWS Neptune  . - Exposure to and working experien...","DTS,orchestration,neo4j,HP data protector,Conflict resolution,Django,Integration testing,Healthcare"
Senior Python Automation Developer,UST,3.8,5-7 Yrs,Not disclosed,Bengaluru,"Bachelor s degree in computer science, Engineering, or related fieldThe ideal candidate...","Automation,Automation testing,nexus,GIT,Diversity and Inclusion,Mentor,Management,JIRA"
Python Software Developer,Siclarity,None,3-4 Yrs,Not disclosed,Mumbai Suburban,The successful candidate will have a strong foundation in Python programming and experi...,"Python,Pytorch,Tensorflow,Django,Pandas,Pytest,Python Development,Numpy"
Python Software Developer,Futuretek Commerce,4.0,2-5 Yrs,2-4.25 Lacs PA,Jaipur,"You have prior experience as a Python Developer You possess Good knowledge of Django, F...","Python Framework,Django,Flask,Framework,Software,Development,Software development,Python"
Python Software Developer,Macrotech Services Lab India,None,2-4 Yrs,3.25-5 Lacs PA,Surat,Experience with MQTT protocol and messaging servicesPreferred candidate profile  2 to 4...,"Flask Web Framework,Lambda Aws,Rest Api Development,Django Framework,SQL Database,Mqtt,Debugging Skills,Aws Cloud"
Python Software Developer,Inmar Technologies,4.7,4-9 Yrs,Not disclosed,Hyderabad,Continuous Learning: Demonstrates curiosity and a willingness to learn and adapt to new...,"Python Backend,Django,Debugging,Troubleshooting,SQL,API,Backend,Software"
Python Software Developer,Stackyzer,None,2-4 Yrs,3.5-6 Lacs PA,Ahmedabad,"Role & responsibilities  Proficiency in Python, Flask, REST API, and SQLExpressWriting ...","Python Development,Design Principles,Artificial Intelligence,Python Flask,Database Management,Machine Learning,Linux System,Python"
Python Software Developer,Strategia Advisor Private Limited,None,1-4 Yrs,2-5 Lacs PA,Mumbai(Fort),"Experience with Queues and Async Experience with OAuth 0 (Auth flows, Refresh flows) Ex...","Django,Postgresql,MySQL,Python,Software,Development,Software development"
Python Software Developer,Selp India,4.1,1-3 Yrs,2.25-3.5 Lacs PA,Navi Mumbai,"payment, banking sector will be preferred","Application Programming,Lua Language,Python Development,EMV,Software Development,Python Testing,Development,Web Development"
Python Software Developer,Admaren Tech,3.4,2-7 Yrs,Not disclosed,"Kochi, Ernakulam",Optimization of the application for maximum speed and scalability Well-established expe...,"Django Rest Api,Python Development,Agile Methodology,Django,Django Framework,JIRA,Backend Development,Python"
Python Software Developer,Ingenuity Gaming,3.0,6-9 Yrs,Not disclosed,Noida,- Should have Problem Solving and debuggingPreferred candidate profile . - Knowledge of...,"python,Django,OOPS,JSON/XML,JSON / XML,Software,JSON,Development"
Python Developer,Global Pharma Tek,3.1,7-10 Yrs,Not disclosed,"Hyderabad, Bengaluru",Working knowledge of network architecture and design principles. Soft skills is prerequ...,"Python,MQTT,AWS IoT,HTTPS,XML,Python Developer,CSV,JSON"
Python Developer,Global Pharma Tek,3.1,2-6 Yrs,Not disclosed,Bengaluru,Experience with Git for version control. . Experience with cron jobs for task automatio...,"Python,Linux operating systems,PyCharm,data management,Linux,shell scripting,VS Code,Coding"
Immediate Openings: Python Django Developer - Chennai MNC,JTS Jobs Consultancy,None,0 Yrs,1.25-2 Lacs PA,Chennai,Python Developer with Django Framework - Fresher Skills: Should have strong knowledge i...,"Python Framework,Django,Django Framework,Python Development,Python,Python Web Framework,Python Flask,Testing Frameworks"
Python Developer,Global Pharma Tek,3.1,2-6 Yrs,Not disclosed,"Bengaluru, Pan",Working knowledge of network architecture and design principles. Soft skills is prerequ...,"Python,grafana,xml,mqtt,json,aws iot,bash,soap"
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","AWS CloudFormation,AWS PaaS,SQL Server,ETL,AWS,SQL,Python,Senior"
"Senior Data Engineer - AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","Python,data models,cloud implementation,ITSM,AWS Cloudformation,DynamoDB,SQL Server,ETL"
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","Data Engineering,ITSM,ETL,AWS,AWS cloud,SQL,Python,Cloud"
"Senior Data Engineer - AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","AWS CloudFormation,ETL,SQL,Python,ElastiCache RedShift,Data Engineering,PaaS,database security"
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","AWS Cloud formation,ETL,SQL,Python,RDS,ElastiCache RedShift,Aurora,ITSM"
Software Developer- Python,Talentica,4.1,5-10 Yrs,Not disclosed,Mumbai,Talentica Software India Pvt Ltd is looking for Software Developer- Python to join our ...,"Backend,SOA,Web development,Manager Technology,Engineering Manager,Data structures,Information technology management,Information technology"
Staff Software Developer-python,Epiq Systems,3.8,8-10 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune", Job Summary: The Staff Software Developer position offers an opportunity to thrive in ...,"Django,Python Development,Python,Software,Development"
Senior Python Developer/Team Leader - Data Engineering& ML,Winbold,None,2-5 Yrs,Not disclosed,Bengaluru,"The ideal candidate will have experience with machine learning and modeling, particular...","Financial markets,devops,Machine learning,Cloud,Programming,Data quality,market data,Stock market"
Python - Team Lead,Leading Client,None,6-8 Yrs,Not disclosed,"Pune, Chennai, Bangalore/Bengaluru","• Lead and mentor a team of Python developers, fostering a culture of collaboration and...","Python,Tensorflow,Software Development,Django,Pytest,Robot Framework,Software,Framework"
Python - Tech Lead,Leading Client,None,7-11 Yrs,Not disclosed,"Pune, Chennai, Bangalore/Bengaluru",They provide guidance and mentorship to team members to troubleshoot and find solutions...,"Python,Tensorflow,Django,Pandas,Pytest,Robot Framework,Python Software Developer,Framework"
Software Engineer (Python & C#),Kantar,3.7,3-6 Yrs,8.5-15 Lacs PA,Hybrid - Bengaluru," Software Developer (Python - primary & C#, .NET, )Bangalore, IndiaKantars Worldpanel d...","C#,Full Stack Application Development,Python Development,.NET Framework,SDLC Life Cycle,Software,Life cycle,Application"
DevOps Engineer - Python,Siemens,4.1,2-6 Yrs,Not disclosed,Bengaluru,. - Good at communicating within the team as well as with all the stake holders  Experi...,"DTS,Infrastructure management,devops,Agile,Healthcare,Scrum,Troubleshooting,JIRA"
"Staff Engineer - Java, Microservices, Terraform, Golang/Python, CI/CD",AMERICAN EXPRESS,4.2,4-10 Yrs,Not disclosed,Bengaluru,Ensure the developer experience of writing code and delivering it into production centr...,"Product management,Career development,Enterprise applications,Finance,Accounts receivable,Technical support,Python,microservices"
PYTHON AUTOMATION TESTING ENGINEER,Capgemini,3.8,6-9 Yrs,Not disclosed,Bengaluru,"Mandatory Skills - . Python Automation Testing "" Hands-on experience in Python Automati...","python,software testing,automation testing,protocol testing,python testing,rest,github,c"
Python Software Developer,Kezan India,None,3-5 Yrs,6-10 Lacs PA,Gurugram,Required Skills / Tools: Python for backend developmentJob Title: Python Developer (Pyt...,"fast api,Aws Lambda,Javascript,aws,Software,Lambda Expressions,Python,Development"
Python Software Developer,Global MNC,None,5-10 Yrs,8.5-18 Lacs PA,Hybrid - Coimbatore,"Project Role Description : Lead the effort to design, build and configure applications,...","python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Development"
Python Software Developer,kezan,None,5-10 Yrs,15-22.5 Lacs PA,Gurugram(Sector 32 Gurgaon),Job Title: Python DeveloperExperience:5+yearsWork Location: Gurugram Type: Full-timeMan...,"Aws Lambda,Fast API,Python,AWS,Lambda Expressions,Development,API,Software development"
Python Software Developer,Top MNC,None,2-5 Yrs,Not disclosed,Hyderabad,English Good Communication skills is required as the person is dealing with Pgm on regu...,"GCP,Django,Python Development,Pandas,Sqlalchemy,Numpy,Flask,Python"
Python Software Developer,Cognizant,3.8,6-9 Yrs,Not disclosed,"Kolkata, Pune, Chennai",Participate in code reviews to ensure adherence to coding standards and best practices....,"Python,SQL,Oracle SQL,Development,Oracle,Software development,Software"
Python Developer,Talentelgia,3.1,3-7 Yrs,"50,000-80,000 PA",Mohali,depending on your technology stack}}. - Hands-on experience with ORM (Object Relational...,"Django,React.Js,Python,Angularjs,Development,Python Development"
Python Developer,Pisoft Informatics,4.1,1-4 Yrs,Not disclosed,Mohali,Pisoft Informatics is looking for Python Developer to join our dynamic team and embark ...,"python,css,c,software testing,natural language processing,python development,machine learning,artificial intelligence"
Python Developer,Comvision,4.5,2-7 Yrs,Not disclosed,Gurugram,Bachelors or Masters degree in Computer Science or related field The ideal candidate wi...,"FastAPI,Celery,Rest Api Development,Redis,SQL Database,MongoDB,Python Development,Object Oriented Programming"
Python Developer,Databeat,3.5,2-7 Yrs,Not disclosed,Hyderabad(Rai Durg), Job Description:We are seeking a talented Python and SQL Developer with 2 - 3 years of...,"Django,Scikit-Learn,Python,Flask,SQL,Pytorch,Pandas,ETL"
Python Developer - Backend System,Ventura Securities,4.1,3-8 Yrs,Not disclosed,"Mumbai, Thane, Navi Mumbai",Join us if you like to :- Lead cross-functional teams : Coordinate and guide teams comp...,"Python,PostgreSQL,Debugging,Kafka,Redis,Backend Development,Jenkins,DevOps"
Python + Vue Developer,Ditstek Innovation Pvt. Ltd.,None,5-7 Yrs,Not disclosed,Remote,"Experience with RDBMS such as Postgres(Preferred), MySQL and nosql databases(Desired) E...","Vue.JS,PostgreSQL,AWS,Angular,Python,TypeScript,Azure,Docker"
Python Developer,ManpraX Software,4.7,5-10 Yrs,Not disclosed,Gurugram,"Strong experience in backend and data engineering with tools like DBT, Spark, Hive, Fli...","Python,Django,PostgresQL,MySQL,DocumentDB,Clickhouse,MongoDB,AWS"
Python Developer,Pixelstat Esolutions Development,3.2,2-5 Yrs,Not disclosed,Hyderabad,   Strong skills in python with knowledge of Django and Django REST framework    Good u...,"Backend,Front end,Coding,Postgresql,MySQL,Javascript,Application development,Troubleshooting"
Python Developer,Inteligenai,None,1-4 Yrs,Not disclosed,Gurugram,"Bachelor s / Master s degree in Computer Science, Engineering, or related field . 1-4 y...","Computer science,GIT,Coding,Django,Artificial Intelligence,OOPS,MySQL,Machine learning"
Python Developer,Gdrb Technologies,None,5-10 Yrs,Not disclosed,Hyderabad, Qualification:   Graduation    Experience:   5+ Years    Job Description:   We are a t...,"github,NoSQL,Architecture,Enterprise applications,GCP,Cloud,Infrastructure Architect,MongoDB"
Python FastAPI Developer,Stryvai,None,2-5 Yrs,Not disclosed,Hyderabad,Python FastAPI Developer Type: Full Time Experience: 2-5 yrs Location: Hyderabad (On Si...,"Backend,Version control,GIT,query optimization,Postgresql,Agile,Database,SQL"
Junior Developer -  Python Django PostgreSQL ElasticSearch,Mukesh & Associates,4.1,3-6 Yrs,Not disclosed,Salem,"Bachelors degree in Computer Science, Engineering, or a related field (or equivalent ex...","Django,Python,Postgresql,Elastic Search,Development,Searching"
Odoo / Python Developer,Pragtech,None,1-3 Yrs,Not disclosed,Pune,Comfortable with Postgresql database . Should be comfortable working on Linux (Ubuntu) ...,"css,c++,ajax,jquery,docker,sql,java,postgresql"
Junior Software Developer - Python,Siemens,4.1,3-5 Yrs,Not disclosed,Chennai,". Having Hands-on experience on tools, like RTC Jazz, SVN, GIT, Gitlab and SonarQube . ...","Software design,Linux,Eclipse,Consulting,Agile,Scrum,Visual Studio,Unit testing"
Backend Developer (Python - Django),AdvaRisk,5.0,3-7 Yrs,6-15 Lacs PA,Pune(Baner),Roles and Responsibilities Understanding product requirements and convert to code Resol...,"Django,Rest Api Development,MySQL,Python,Backend,Development,Rest,API"
Python Developer,Persistent,3.6,3-7 Yrs,Not disclosed,Pune,"We invite applications from all qualified individuals, including those with disabilitie...","css,do,bootstrap,jquery,healthcare,sql,git,postgresql"
"Analytics Manager - Data Analytics, Data Visualization, R, Python, SQL",Our client is an e-Commerce domain company,None,6-10 Yrs,Not disclosed,Gurugram,"Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or a related ...","Data Analytics,Predictive Modeling,R,Power BI,Data Visualization,Tableau,Python,SQL"
Senior Python Engineer with Snowflake,Miratech,3.3,5-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",We are looking for a Senior Python Developer with Snowflake experience to join our team...,"Performance tuning,Linux,MySQL,Debugging,Oracle,Troubleshooting,Internship,Analytics"
Backend Developer (Python - Django),AdvaRisk,5.0,3-7 Yrs,6-15 Lacs PA,Pune(Baner),Roles and Responsibilities Understanding product requirements and convert to code Resol...,"Django,Rest Api Development,MySQL,Python,Backend,Development,Rest,API"
Python Developer,Persistent,3.6,3-7 Yrs,Not disclosed,Pune,"We invite applications from all qualified individuals, including those with disabilitie...","css,do,bootstrap,jquery,healthcare,sql,git,postgresql"
"Analytics Manager - Data Analytics, Data Visualization, R, Python, SQL",Our client is an e-Commerce domain company,None,6-10 Yrs,Not disclosed,Gurugram,"Bachelors degree in Statistics, Mathematics, Computer Science, Economics, or a related ...","Data Analytics,Predictive Modeling,R,Power BI,Data Visualization,Tableau,Python,SQL"
Senior Python Engineer with Snowflake,Miratech,3.3,5-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",We are looking for a Senior Python Developer with Snowflake experience to join our team...,"Performance tuning,Linux,MySQL,Debugging,Oracle,Troubleshooting,Internship,Analytics"
Python Developer (Data Science),Coreinsightsai,None,1-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",- Experience in designing and implementing scalable data science architectures,"Solution architecture,data science,Debugging,Programming,Manager Technology,Room,Python,Testing"
Sr SRE/Devops Engineer - Python,Snow Planet,None,3-9 Yrs,Not disclosed,Hyderabad,"In equal measure, we lay the foundations, research, experiment, and de-risk AI technolo...","Unix,Analytical skills,github,Publishing,Networking,Machine learning,Cloud,Monitoring"
Python Django - Senior Engineer,Iris Solutions,2.1,5-8 Yrs,Not disclosed,Noida,From comprehensive health insurance and competitive salaries to flexible work arrangeme...,"Health insurance,Django,Finance,Machine learning,Python,Senior,Machine,Insurance"
Python Big Data Developer,Response Informatics,3.9,2-5 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Response Informatics is looking for Python Big Data Developer to join our dynamic team ...,"big data administration,hive,cloudera,scala,big data technologies,data warehousing,pyspark,apache pig"
C++ with Python Engineer,Bay Area Tek Solutions,None,1-5 Yrs,Not disclosed,Bengaluru,Required : . . Bachelors Degree (or currently pursuing a degree) in Computer Science or...,"Unix,C++,Linux,QOS,Coding,Ethernet,Javascript,Monitoring"
Python Developer,Leading Client,None,3-8 Yrs,Not disclosed,Hyderabad,". Bachelors degree in Computer Science, Engineering, or a related field. . years of exp...","Python,css,django,CI/CD,html,flask,mongodb,javascript"
Python Developer,Leading Client,None,3-8 Yrs,Not disclosed,Pune,"Bachelors degree in Computer Science, Engineering, or a related field. . years of exper...","Python programming,coding,Git,PostgreSQL,design patterns,Django,Python Developer,MySQL"
Urgent hiring For Python developer- Remote,Wowjobs,None,6-11 Yrs,Not disclosed,Remote,Bachelors / Masters degree in Computer Science or related field. . - 6-8 years in Pytho...,"Javascript,Flask,Ajax,MySQL,AWS,Remote,Hiring,Development"
Python Developer,Leading Client,None,3-8 Yrs,Not disclosed,Gurugram,"Bachelors degree in Computer Science, Engineering, or a related fieldThe ideal candidat...","Python programming,Azure,NoSQL databases,PostgreSQL,Python Developer,Redis,Google Cloud,Git"
Urgent Hiring || Python Developer,Net2Source,None,4-9 Yrs,Not disclosed,Hybrid - Hyderabad,Qualifications: . Bachelors degree in Computer Science or related fieldProven experienc...,"Python Development,Pandas,Python,Hiring,Development"
Python Developer,Future Focus Infotech Pvt Ltd,None,4-9 Yrs,Not disclosed,"Hyderabad, Pune, Mumbai (All Areas)", Greetings from Future Focus Infotech!!!We have multiple opportunities Python Developer...,"Python,Python Framework,Pandas,Framework,Development,Python Development"
Python Developer,Future Focus Infotech,None,4-8 Yrs,"50,000-3 Lacs PA",Thane,Roles and ResponsibilitiesCollaborate with cross-functional teams to identify requireme...,"Python Development,Django,Python,Backend Development,Backend,Development"
Python Developer,Future Focus Infotech Pvt Ltd,None,4-9 Yrs,Not disclosed,Hyderabad, Greetings from Future Focus Infotech!!!We have multiple opportunities Python Developer...,"Python,Python Framework,Pandas,Framework,Python Development,Development"
Python Developer,Future Focus Infotech Pvt Ltd,None,4-9 Yrs,Not disclosed,Pune, Greetings from Future Focus Infotech!!!We have multiple opportunities Python Developer...,"Python,Python Framework,Pandas,Framework,Python Development,Development"
Python Developer,Future Focus Infotech Pvt Ltd,None,4-9 Yrs,Not disclosed,Mumbai (All Areas), Greetings from Future Focus Infotech!!!We have multiple opportunities Python Developer...,"Python,Python Framework,Pandas,Framework,Python Development,Development"
Python Developer,Future Focus Infotech,None,4-9 Yrs,"50,000-3 Lacs PA",Mumbai(Vikhroli West),Position- Python Pandas DeveloperExperience- 4+yearsLocation- VikhroliNotice period- Im...,"Python,Pandas,Python Development,Development"
Python Developer,Future Focus Infotech Pvt Ltd,None,4-7 Yrs,Not disclosed,Mumbai (All Areas), Greetings from Future Focus Infotech!!!We have multiple opportunities Python Developer...,"Python,Django,Pandas,Development,Python Development"
"Backend Developer - Python / Django For HRMS product - Sec-49, Gurgaon",Executive  Tracks Associates,None,1-4 Yrs,Not disclosed,Gurugram(Sector 49 Gurgaon),Required back-end developer skills: . Proficiency in one or more back-end programming l...,"Backend,Django,Python Development,Backend Development,HRMS,Python,Development"
"Senior IT Developer - AI, ML, Python, Data Science",Medtronic,4.1,5-7 Yrs,Not disclosed,Hyderabad,"Familiarity with data preprocessing, feature engineering, and model evaluation techniqu...","Supply chain,Project development,Automation,Data analysis,Neural networks,Machine learning,Programming,Manager Technology"
"Big Data Developer, Data bricks, Python, Spark, Hadoop",Infosys,None,6-10 Yrs,10-20 Lacs PA,"Hybrid - Hyderabad, Chennai, Bengaluru",Role & responsibilities  Relevant required 8+ years of experience as lead developer wit...,"Hadoop Development,Databricks,Spark,Python,Java,Pyspark,Hive,Sqoop"
Sr . Software Engineer ( Python ),SynapseIndia,2.0,10-12 Yrs,Not disclosed,Noida,"  We are Microsoft Gold partner, Google partner, Shopify partner company with certified...","Automation,Front end,Coding,Postgresql,Web development,CMMI,Scheduling,microsoft"
Senior Python Developer,Shivtel Communications,3.4,15-20 Yrs,30-45 Lacs PA,"Noida, Gurugram, Delhi / NCR","Minimum Qualification: Masters degree or PhD in Computer Science, / MCA, . Job Overview...","Agile Methodology,Chatbots,Spacy,Nltk,Ai Algorithms,Virtual Assistant,API,NLP Framework"
Senior Python Developer,Svaksha Technologies,4.0,6-10 Yrs,Not disclosed,Dharamshala,B Tech or M Tech equivalent with at least 6-years experience in Python and related web ...,"Python,CSS,Fast APIs,Django,HTML5,CI/CD,Front-end technologies,Flask"
Senior Python Developer,Cyber Infrastructure,3.5,4-6 Yrs,Not disclosed,Indore,"Hands-on experience on administration of version control tools like Git, TFS and Metric...","Python,Django,flask,AWS,Azure Devops,Senior,Devops,Microsoft Azure"
"Data Scientist- Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"Tensorflow,Pytorch,R,NLP,Python,Azure,HuggingFace,research and development"
"Data Scientist - Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"Pytorch,NLP,AWS,Python,TensorFlow,R,Generative AI,Hugging Face"
"Data Scientist- Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"R,Python,Tensorflow,Pytorch,NLP,HuggingFace,AWS,Gen"
"Data Scientist - Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"R,NLP,Generative AI,AWS,Python,Pytorch,Azure,HuggingFace"
"Data Scientist - Python, AWS, Gen AI",Winning Edge,2.5,8-11 Yrs,Not disclosed,Bengaluru,Overall experience of 8-10 years of experience with 2 years preferred experience in AI ...,"Python,Gen AI,Azure,PyTorch,NLP,model evaluation,AWS,TensorFlow"
Senior Python AWS Developer,Gemini Solutions,3.2,7-9 Yrs,Not disclosed,Gurugram,"Proficiency in Python frameworks like Django, Flask, or FastAPI is essential, along wit...","AWS,Python,RDS,Kibana,pytest,DynamoDB,Logstash,Jenkins"
Senior Python Developer(5+ Yrs Exp),Wayvida,None,3-8 Yrs,Not disclosed,Thiruvananthapuram,"Bachelor s degree in Computer Science, Engineering, or a related field. . 5+ years of p...","continuous integration,github,Version control,GIT,NoSQL,Deployment,Open source,SQL"
Senior Python Developer,Kodehash Technologies,3.8,7-12 Yrs,15-20 Lacs PA,Gurugram,The ideal candidate will have a minimum of 7 years of . experience in backend developme...,"Django,Python,Orm Database,GCP,Azure Cloud,Postgresql,MySQL,Javascript"
Senior Developer (Python with ReactJS),Radixweb,3.1,4-6 Yrs,Not disclosed,Ahmedabad,How you should be?. We are seeking a highly motivated and collaborative Software Analys...,"Python,Jenkins,TypeScript,Docker,Terraform,AWS CloudFormation,GitLab CI/CD,AWS CodeBuild"
"Senior Software Developer (Python,Django,Azure)",Siemens,4.1,3-7 Yrs,Not disclosed,Bengaluru,Validation of the implemented features. General Experience & Skill Set: . BE / BTech / ...,"Medical devices,Django,Web development,Javascript,Agile,Programming,Healthcare,Test cases"
"Sr. Python Developer (Eaas, Forecasting PBC)",Siemens,4.1,0-6 Yrs,Not disclosed,Pune,"Bachelor s degree in computer science, Information Technology, or a related field You s...","Backend,Agile development,Architectural design,Siemens,HTML,Information technology,Forecasting,Python"
Mid Level/Senior Python Developer/Backend Developer,Differentbyte Technologies,None,3-6 Yrs,2.5-7 Lacs PA,Kochi,Key Experience Required. GEN-AI Requirements. 3+ years of proven experience as a Python...,"Fast API,AWS,Flask,Python,Backend,Senior,Leveling,Backend Development"
Python Automation Test Engineer,MNC Group,None,4-9 Yrs,15-30 Lacs PA,"Hyderabad, Chennai, Bengaluru","Ansible, python, shell scripting, testing experience-4yrs to 8 yrs chennai, bangalore, ...","python,Shell Scripting,Ansible,oracle,selenium,elk,linux,mysql"
Software Engineer -Python/ CI/CD/ Ansible/Terraform/Bangalore/8+years,Webex Communications India (p) Ltd.,4.2,5-8 Yrs,Not disclosed,Bengaluru,"class=""job_description"">Cisco Cloud Security Group is at the forefront of developing cl...","Automation,Machine learning,DNS,PHP,Roaming,Risk management,cisco,Monitoring"
Python React & AI Engineer,Seelogics,None,3-5 Yrs,Not disclosed,Chennai(Madipakkam),"About Us Seelogics Inc. (www.seelogics.in) offers services in AI/ML, Cloud Computing, N...","python,react.js,Tensorflow,cloud application development,Network Security,Network Development,Network Programming,Machine Learning"
Python Developer - Azure Bot Services,Qcentrio,4.5,6-9 Yrs,Not disclosed,Bengaluru,Exp : 5+ Yrs into Python. NP : Immediate - 30 days only.,"Python,Azure Bot Services,API Integration,JavaScript,Debugging,Chatbot,Bot,Python Development"
Python Developer,Transact Global,3.9,2-3 Yrs,Not disclosed,"Bengaluru, Yeshwanthpur",Good experience as a Python Developer.Strong knowledge of the Odoo framework and archit...,"Python,CSS,PostgreSQL,JavaScript,ChatBot Development,HTML,MongoDB,Chatbot"
Lead I - Python Developer,UST,3.8,5-7 Yrs,Not disclosed,Bengaluru,Requirements: . Strong Python programming skills. Should have experience either in buil...,"Hardware testing,Automation,GCP,Diversity and Inclusion,Django,devops,Programming,Firmware"
Python Developer - Immediate,IntraEdge Technology,4.1,5-10 Yrs,Not disclosed,Remote," Minimum 4+ experience, 8+ for Senior Required Technical Qualifications for both levels...","GIT,Data Structures,OOPS,Python Development,AWS,Distribution System,Algorithms,Python"
Python Developer,Digit Insurance,3.9,4-8 Yrs,Not disclosed,Bengaluru,"Familiarity with ORM. Good Data Structure and algorithms, Selenium and SQL knowledge is...","Django,Selenium,Python Development,Python,Flask,automation,Development"
Python Developer + TWA - Contractual (Remote),Tech services company,None,3-8 Yrs,15-25 Lacs PA,Remote,Required Skills: . Write effective Python code to tackle complex issuesRequired Skills ...,"Python Framework,Software qua,Python,Software Quality Assurance,Debugging,python development,Machine Learning,Deep Learning"
Python Developer,Kae Capital (QuickAds),None,2-4 Yrs,11-20 Lacs PA,Hybrid - Gurugram,"Bachelors degree in Computer Science, Engineering, or a related field (or equivalent ex...","AWS,Python,Algorithms,Data Structures,Flask,Python Development,Development,Data"
Urgent Requirement For Python FullStack Developer,Summa Linguae Technologies,3.7,5-10 Yrs,Not disclosed,"Hyderabad, Gurugram, Bengaluru",Experience with RESTful API development. . Ability to adapt to new technologies and met...,"Fullstack Development,Python,Restful Web Api Development,SQL,Restful Web,Requirements,Web API,Web technologies"
Job Opportunity For Python Automation developer For UK Customer,Axiscades Engineering Technologies,3.3,5-10 Yrs,Not disclosed,Bengaluru,API Testing Python Scripting BDD GitHub Selenium standalone Pipeline CI CD Lead the aut...,"Ci Cd Pipeline,API,Ci/Cd,Embedded,Python,Continuous Integration,Cd,Automation"
Python Web Developer,Visionyle Solutions,3.9,5-8 Yrs,Not disclosed,"Hyderabad, Pune, Bengaluru",Able to integrate multiple data sources and databases into one system . Understanding o...,"Python,security compliance,JavaScript,HTML5,software quality assurance,ORM,CSS3,Quality assurance"
Python Developer,Sourcing X-press,None,4-8 Yrs,Not disclosed,Bengaluru,"  Strong expertise in  Python  , backend development, and scalable architectures.   Pro...","Computer science,Backend,NoSQL,GCP,Django,Cloud,Agile,Unit testing"
